Shrt_Desc,Class,Sugar_Tot_.g.,Iron_.mg.,Cholestrl_.mg.
EGG CUSTARDS/DRY MIX/PREP W/ 2% MILK,3.0,-0.243894038076,-0.123672083333,0.320285714286
CEREALS/MALT-O-MEAL/CHOC/DRY,1.0,-0.123653557114,0.585494583333,-0.0297142857143
CANDIES/HERSHEY'S POT OF GOLD ALMOND BAR,3.0,0.0950839178357,-0.09833875,0.0631428571429
TOPPINGS/STRAWBERRY,3.0,-0.0159381262525,-0.124505416667,-0.0297142857143
ICE CREAMS/VANILLA/LT/SOFT-SERVE,3.0,-0.103012274549,-0.128172083333,0.056
CANDIES/SWEET CHOCOLATE,3.0,0.225544839679,-0.0831720833333,-0.0297142857143
CEREALS RTE/KELLOGG/KELLOGG'S SPL K BLUEBERRY,1.0,-0.022751753507,0.320827916667,-0.0297142857143
BEEF JERKY/CHOPD&FORMED,2.0,-0.200106462926,-0.03883875,0.313142857143
CEREALS RTE/QUAKER/SUN COUNTRY GRANOLA W/ ALMONDS,1.0,-0.0856776052104,-0.0566720833333,-0.0297142857143
POPCORN/CARAMEL-COATED/W/PNUTS,2.0,0.164222194389,-0.0640054166667,-0.0297142857143
CANDIES/TOOTSIE ROLL/CHOCOLATE-FLAVOR ROLL,3.0,0.274041833667,-0.11583875,-0.0154285714286
CEREALS/CORN GRITS/YEL/REG & QUICK/UNENR/DRY,1.0,-0.283873997996,-0.112505416667,-0.0297142857143
CANDIES/MARS SNACKFOOD US/SKITTLES SOURS ORIGINAL,3.0,0.442779308617,-0.129005416667,-0.0297142857143
PUDDING/LEMON/DRY MIX/REG/PREP W/ SUGAR/EGG YOLK & H2O,3.0,-0.154916082164,-0.127005416667,0.320285714286
CANDIES/REESE'S BITES,3.0,0.190975701403,-0.115005416667,0.0202857142857
SNACKS/POTATO CHIPS/RED FAT,2.0,-0.28808241483,-0.106672083333,-0.0297142857143
CEREALS RTE/MALT-O-MEAL/HONEY NUT TOASTY O'S CRL,1.0,0.0977893286573,0.155327916667,-0.0297142857143
CANDIES/MARS SNACK US/STARBURST FRUIT CHEWS/FRT&CREM,3.0,0.2906751002,-0.129005416667,-0.0297142857143
CEREALS RTE/KELLOGG'S/RED SUGAR FRSTD FLAKES CRL,1.0,-0.0157377254509,0.120827916667,-0.0297142857143
SNACKS/CANDY ROLLS/YOGURT-COVERED/FRUIT FLAV W/ HI VIT C,2.0,0.101997745491,-0.11983875,-0.0297142857143
ICE CREAMS/VANILLA/RICH,3.0,-0.083372995992,-0.123505416667,0.627428571429
Snac/ grano bar/ GENER MILLS/ NATUR VALLE/ CHEWY TRAIL MIX,2.0,0.139172094188,0.0159945833333,-0.0297142857143
CANDIES/MOUNDS CANDY BAR,3.0,0.172538827655,-0.09433875,-0.0154285714286
